# Time (hours),Membrane Thickness (cm),Voltage (V),Voltage Check(V),Current Density (A/cm^2),Current Density Check(A/cm^2),Power (W),Power Check(W)
0.657658,0.002475,2.289480,2.289480,0.642324,0.642324,1000.000000,1000.000000
0.658659,0.002468,2.290577,2.290577,0.642017,0.642017,1000.000000,1000.000000
0.659660,0.002460,2.291676,2.291676,0.641709,0.641709,1000.000000,1000.000000
0.660661,0.002453,2.292777,2.292777,0.641400,0.641400,1000.000000,1000.000000
0.661662,0.002445,2.293881,2.293881,0.641092,0.641092,1000.000000,1000.000000
0.662663,0.002438,2.294988,2.294988,0.640783,0.640783,1000.000000,1000.000000
0.663664,0.002431,2.296097,2.296097,0.640473,0.640473,1000.000000,1000.000000
0.664665,0.002423,2.297208,2.297208,0.640163,0.640163,1000.000000,1000.000000
0.665666,0.002416,2.298322,2.298322,0.639853,0.639853,1000.000000,1000.000000
0.666667,0.002409,2.299438,2.299438,0.639542,0.639542,1000.000000,1000.000000
0.667668,0.002402,2.300557,2.300557,0.639231,0.639231,1000.000000,1000.000000
0.668669,0.002395,2.301678,2.301678,0.638920,0.638920,1000.000000,1000.000000
0.669670,0.002387,2.302801,2.302801,0.638608,0.638608,1000.000000,1000.000000
0.670671,0.002380,2.303928,2.303928,0.638296,0.638296,1000.000000,1000.000000
0.671672,0.002373,2.305056,2.305056,0.637984,0.637984,1000.000000,1000.000000
0.672673,0.002366,2.306187,2.306187,0.637671,0.637671,1000.000000,1000.000000
0.673674,0.002359,2.307321,2.307321,0.637357,0.637357,1000.000000,1000.000000
0.674675,0.002352,2.308457,2.308457,0.637044,0.637044,1000.000000,1000.000000
0.675676,0.002345,2.309596,2.309596,0.636730,0.636730,1000.000000,1000.000000
0.676677,0.002338,2.310737,2.310737,0.636415,0.636415,1000.000000,1000.000000
0.677678,0.002331,2.311880,2.311880,0.636100,0.636100,1000.000000,1000.000000
0.678679,0.002324,2.313027,2.313027,0.635785,0.635785,1000.000000,1000.000000
0.679680,0.002317,2.314175,2.314175,0.635470,0.635470,1000.000000,1000.000000
0.680681,0.002310,2.315326,2.315326,0.635154,0.635154,1000.000000,1000.000000
0.681682,0.002303,2.316480,2.316480,0.634837,0.634837,1000.000000,1000.000000
0.682683,0.002296,2.317636,2.317636,0.634521,0.634521,1000.000000,1000.000000
0.683684,0.002289,2.318795,2.318795,0.634204,0.634204,1000.000000,1000.000000
0.684685,0.002282,2.319956,2.319956,0.633886,0.633886,1000.000000,1000.000000
0.685686,0.002275,2.321120,2.321120,0.633568,0.633568,1000.000000,1000.000000
0.686687,0.002269,2.322287,2.322287,0.633250,0.633250,1000.000000,1000.000000
0.687688,0.002262,2.323456,2.323456,0.632931,0.632931,1000.000000,1000.000000
0.688689,0.002255,2.324627,2.324627,0.632613,0.632613,1000.000000,1000.000000
0.689690,0.002248,2.325801,2.325801,0.632293,0.632293,1000.000000,1000.000000
0.690691,0.002241,2.326978,2.326978,0.631973,0.631973,1000.000000,1000.000000
0.691692,0.002235,2.328157,2.328157,0.631653,0.631653,1000.000000,1000.000000
0.692693,0.002228,2.329339,2.329339,0.631333,0.631333,1000.000000,1000.000000
0.693694,0.002221,2.330523,2.330523,0.631012,0.631012,1000.000000,1000.000000
0.694695,0.002215,2.331710,2.331710,0.630691,0.630691,1000.000000,1000.000000
0.695696,0.002208,2.332900,2.332900,0.630369,0.630369,1000.000000,1000.000000
0.696697,0.002201,2.334092,2.334092,0.630047,0.630047,1000.000000,1000.000000
0.697698,0.002195,2.335287,2.335287,0.629725,0.629725,1000.000000,1000.000000
0.698699,0.002188,2.336484,2.336484,0.629402,0.629402,1000.000000,1000.000000
0.699700,0.002182,2.337684,2.337684,0.629079,0.629079,1000.000000,1000.000000
0.700701,0.002175,2.338887,2.338887,0.628756,0.628756,1000.000000,1000.000000
0.701702,0.002169,2.340092,2.340092,0.628432,0.628432,1000.000000,1000.000000
0.702703,0.002162,2.341299,2.341299,0.628108,0.628108,1000.000000,1000.000000
0.703704,0.002156,2.342510,2.342510,0.627783,0.627783,1000.000000,1000.000000
0.704705,0.002149,2.343723,2.343723,0.627458,0.627458,1000.000000,1000.000000
0.705706,0.002143,2.344939,2.344939,0.627133,0.627133,1000.000000,1000.000000
0.706707,0.002136,2.346157,2.346157,0.626807,0.626807,1000.000000,1000.000000
0.707708,0.002130,2.347378,2.347378,0.626481,0.626481,1000.000000,1000.000000
0.708709,0.002124,2.348601,2.348601,0.626155,0.626155,1000.000000,1000.000000
0.709710,0.002117,2.349828,2.349828,0.625828,0.625828,1000.000000,1000.000000
0.710711,0.002111,2.351056,2.351056,0.625501,0.625501,1000.000000,1000.000000
0.711712,0.002104,2.352288,2.352288,0.625174,0.625174,1000.000000,1000.000000
0.712713,0.002098,2.353522,2.353522,0.624846,0.624846,1000.000000,1000.000000
0.713714,0.002092,2.354759,2.354759,0.624517,0.624517,1000.000000,1000.000000
0.714715,0.002086,2.355999,2.355999,0.624189,0.624189,1000.000000,1000.000000
0.715716,0.002079,2.357241,2.357241,0.623860,0.623860,1000.000000,1000.000000
0.716717,0.002073,2.358486,2.358486,0.623531,0.623531,1000.000000,1000.000000
0.717718,0.002067,2.359733,2.359733,0.623201,0.623201,1000.000000,1000.000000
0.718719,0.002061,2.360984,2.360984,0.622871,0.622871,1000.000000,1000.000000
0.719720,0.002055,2.362237,2.362237,0.622541,0.622541,1000.000000,1000.000000
0.720721,0.002048,2.363492,2.363492,0.622210,0.622210,1000.000000,1000.000000
0.721722,0.002042,2.364751,2.364751,0.621879,0.621879,1000.000000,1000.000000
0.722723,0.002036,2.366012,2.366012,0.621547,0.621547,1000.000000,1000.000000
0.723724,0.002030,2.367275,2.367275,0.621216,0.621216,1000.000000,1000.000000
0.724725,0.002024,2.368542,2.368542,0.620883,0.620883,1000.000000,1000.000000
0.725726,0.002018,2.369811,2.369811,0.620551,0.620551,1000.000000,1000.000000
0.726727,0.002012,2.371083,2.371083,0.620218,0.620218,1000.000000,1000.000000
0.727728,0.002006,2.372358,2.372358,0.619885,0.619885,1000.000000,1000.000000
0.728729,0.002000,2.373635,2.373635,0.619551,0.619551,1000.000000,1000.000000
0.729730,0.001994,2.374915,2.374915,0.619217,0.619217,1000.000000,1000.000000
0.730731,0.001988,2.376198,2.376198,0.618883,0.618883,1000.000000,1000.000000
0.731732,0.001982,2.377484,2.377484,0.618548,0.618548,1000.000000,1000.000000
0.732733,0.001976,2.378772,2.378772,0.618213,0.618213,1000.000000,1000.000000
0.733734,0.001970,2.380063,2.380063,0.617878,0.617878,1000.000000,1000.000000
0.734735,0.001964,2.381357,2.381357,0.617542,0.617542,1000.000000,1000.000000
0.735736,0.001958,2.382654,2.382654,0.617206,0.617206,1000.000000,1000.000000
0.736737,0.001952,2.383953,2.383953,0.616870,0.616870,1000.000000,1000.000000
0.737738,0.001946,2.385255,2.385255,0.616533,0.616533,1000.000000,1000.000000
0.738739,0.001941,2.386560,2.386560,0.616196,0.616196,1000.000000,1000.000000
0.739740,0.001935,2.387868,2.387868,0.615858,0.615858,1000.000000,1000.000000
0.740741,0.001929,2.389179,2.389179,0.615520,0.615520,1000.000000,1000.000000
0.741742,0.001923,2.390492,2.390492,0.615182,0.615182,1000.000000,1000.000000
0.742743,0.001917,2.391808,2.391808,0.614844,0.614844,1000.000000,1000.000000
0.743744,0.001912,2.393127,2.393127,0.614505,0.614505,1000.000000,1000.000000
0.744745,0.001906,2.394449,2.394449,0.614166,0.614166,1000.000000,1000.000000
0.745746,0.001900,2.395773,2.395773,0.613826,0.613826,1000.000000,1000.000000
0.746747,0.001895,2.397100,2.397100,0.613486,0.613486,1000.000000,1000.000000
0.747748,0.001889,2.398431,2.398431,0.613146,0.613146,1000.000000,1000.000000
0.748749,0.001883,2.399764,2.399764,0.612805,0.612805,1000.000000,1000.000000
0.749750,0.001878,2.401099,2.401099,0.612465,0.612465,1000.000000,1000.000000
0.750751,0.001872,2.402438,2.402438,0.612123,0.612123,1000.000000,1000.000000
0.751752,0.001866,2.403780,2.403780,0.611782,0.611782,1000.000000,1000.000000
0.752753,0.001861,2.405124,2.405124,0.611440,0.611440,1000.000000,1000.000000
0.753754,0.001855,2.406471,2.406471,0.611097,0.611097,1000.000000,1000.000000
0.754755,0.001850,2.407821,2.407821,0.610755,0.610755,1000.000000,1000.000000
0.755756,0.001844,2.409174,2.409174,0.610412,0.610412,1000.000000,1000.000000
0.756757,0.001838,2.410530,2.410530,0.610069,0.610069,1000.000000,1000.000000
0.757758,0.001833,2.411888,2.411888,0.609725,0.609725,1000.000000,1000.000000
0.758759,0.001827,2.413250,2.413250,0.609381,0.609381,1000.000000,1000.000000
0.759760,0.001822,2.414614,2.414614,0.609037,0.609037,1000.000000,1000.000000
0.760761,0.001817,2.415981,2.415981,0.608692,0.608692,1000.000000,1000.000000
0.761762,0.001811,2.417351,2.417351,0.608347,0.608347,1000.000000,1000.000000
0.762763,0.001806,2.418724,2.418724,0.608002,0.608002,1000.000000,1000.000000
0.763764,0.001800,2.420100,2.420100,0.607656,0.607656,1000.000000,1000.000000
0.764765,0.001795,2.421479,2.421479,0.607310,0.607310,1000.000000,1000.000000
0.765766,0.001789,2.422861,2.422861,0.606964,0.606964,1000.000000,1000.000000
0.766767,0.001784,2.424245,2.424245,0.606617,0.606617,1000.000000,1000.000000
0.767768,0.001779,2.425633,2.425633,0.606270,0.606270,1000.000000,1000.000000
0.768769,0.001773,2.427023,2.427023,0.605923,0.605923,1000.000000,1000.000000
0.769770,0.001768,2.428416,2.428416,0.605575,0.605575,1000.000000,1000.000000
0.770771,0.001763,2.429813,2.429813,0.605227,0.605227,1000.000000,1000.000000
0.771772,0.001757,2.431212,2.431212,0.604879,0.604879,1000.000000,1000.000000
0.772773,0.001752,2.432614,2.432614,0.604530,0.604530,1000.000000,1000.000000
0.773774,0.001747,2.434019,2.434019,0.604181,0.604181,1000.000000,1000.000000
0.774775,0.001742,2.435427,2.435427,0.603832,0.603832,1000.000000,1000.000000
0.775776,0.001736,2.436838,2.436838,0.603482,0.603482,1000.000000,1000.000000
0.776777,0.001731,2.438252,2.438252,0.603132,0.603132,1000.000000,1000.000000
0.777778,0.001726,2.439669,2.439669,0.602782,0.602782,1000.000000,1000.000000
0.778779,0.001721,2.441088,2.441088,0.602431,0.602431,1000.000000,1000.000000
0.779780,0.001716,2.442511,2.442511,0.602080,0.602080,1000.000000,1000.000000
0.780781,0.001711,2.443937,2.443937,0.601729,0.601729,1000.000000,1000.000000
0.781782,0.001705,2.445366,2.445366,0.601378,0.601378,1000.000000,1000.000000
0.782783,0.001700,2.446797,2.446797,0.601026,0.601026,1000.000000,1000.000000
0.783784,0.001695,2.448232,2.448232,0.600674,0.600674,1000.000000,1000.000000
0.784785,0.001690,2.449670,2.449670,0.600321,0.600321,1000.000000,1000.000000
0.785786,0.001685,2.451110,2.451110,0.599968,0.599968,1000.000000,1000.000000
0.786787,0.001680,2.452554,2.452554,0.599615,0.599615,1000.000000,1000.000000
0.787788,0.001675,2.454001,2.454001,0.599262,0.599262,1000.000000,1000.000000
0.788789,0.001670,2.455450,2.455450,0.598908,0.598908,1000.000000,1000.000000
0.789790,0.001665,2.456903,2.456903,0.598554,0.598554,1000.000000,1000.000000
0.790791,0.001660,2.458359,2.458359,0.598199,0.598199,1000.000000,1000.000000
0.791792,0.001655,2.459817,2.459817,0.597844,0.597844,1000.000000,1000.000000
0.792793,0.001650,2.461279,2.461279,0.597489,0.597489,1000.000000,1000.000000
0.793794,0.001645,2.462744,2.462744,0.597134,0.597134,1000.000000,1000.000000
0.794795,0.001640,2.464212,2.464212,0.596778,0.596778,1000.000000,1000.000000
0.795796,0.001635,2.465683,2.465683,0.596422,0.596422,1000.000000,1000.000000
0.796797,0.001630,2.467156,2.467156,0.596066,0.596066,1000.000000,1000.000000
0.797798,0.001625,2.468633,2.468633,0.595709,0.595709,1000.000000,1000.000000
0.798799,0.001621,2.470113,2.470113,0.595353,0.595353,1000.000000,1000.000000
0.799800,0.001616,2.471596,2.471596,0.594995,0.594995,1000.000000,1000.000000
0.800801,0.001611,2.473083,2.473083,0.594638,0.594638,1000.000000,1000.000000
0.801802,0.001606,2.474572,2.474572,0.594280,0.594280,1000.000000,1000.000000
0.802803,0.001601,2.476064,2.476064,0.593922,0.593922,1000.000000,1000.000000
0.803804,0.001596,2.477559,2.477559,0.593563,0.593563,1000.000000,1000.000000
0.804805,0.001592,2.479058,2.479058,0.593204,0.593204,1000.000000,1000.000000
0.805806,0.001587,2.480559,2.480559,0.592845,0.592845,1000.000000,1000.000000
0.806807,0.001582,2.482064,2.482064,0.592486,0.592486,1000.000000,1000.000000
0.807808,0.001577,2.483572,2.483572,0.592126,0.592126,1000.000000,1000.000000
0.808809,0.001573,2.485083,2.485083,0.591766,0.591766,1000.000000,1000.000000
0.809810,0.001568,2.486596,2.486596,0.591406,0.591406,1000.000000,1000.000000
0.810811,0.001563,2.488113,2.488113,0.591045,0.591045,1000.000000,1000.000000
0.811812,0.001559,2.489634,2.489634,0.590685,0.590685,1000.000000,1000.000000
0.812813,0.001554,2.491157,2.491157,0.590323,0.590323,1000.000000,1000.000000
0.813814,0.001549,2.492683,2.492683,0.589962,0.589962,1000.000000,1000.000000
0.814815,0.001545,2.494213,2.494213,0.589600,0.589600,1000.000000,1000.000000
0.815816,0.001540,2.495746,2.495746,0.589238,0.589238,1000.000000,1000.000000
0.816817,0.001535,2.497281,2.497281,0.588876,0.588876,1000.000000,1000.000000
0.817818,0.001531,2.498820,2.498820,0.588513,0.588513,1000.000000,1000.000000
0.818819,0.001526,2.500362,2.500362,0.588150,0.588150,1000.000000,1000.000000
0.819820,0.001522,2.501908,2.501908,0.587787,0.587787,1000.000000,1000.000000
0.820821,0.001517,2.503456,2.503456,0.587423,0.587423,1000.000000,1000.000000
0.821822,0.001512,2.505008,2.505008,0.587059,0.587059,1000.000000,1000.000000
0.822823,0.001508,2.506563,2.506563,0.586695,0.586695,1000.000000,1000.000000
0.823824,0.001503,2.508121,2.508121,0.586331,0.586331,1000.000000,1000.000000
0.824825,0.001499,2.509682,2.509682,0.585966,0.585966,1000.000000,1000.000000
0.825826,0.001494,2.511246,2.511246,0.585601,0.585601,1000.000000,1000.000000
0.826827,0.001490,2.512814,2.512814,0.585236,0.585236,1000.000000,1000.000000
0.827828,0.001485,2.514384,2.514384,0.584870,0.584870,1000.000000,1000.000000
0.828829,0.001481,2.515958,2.515958,0.584504,0.584504,1000.000000,1000.000000
0.829830,0.001477,2.517535,2.517535,0.584138,0.584138,1000.000000,1000.000000
0.830831,0.001472,2.519116,2.519116,0.583772,0.583772,1000.000000,1000.000000
0.831832,0.001468,2.520699,2.520699,0.583405,0.583405,1000.000000,1000.000000
0.832833,0.001463,2.522286,2.522286,0.583038,0.583038,1000.000000,1000.000000
0.833834,0.001459,2.523876,2.523876,0.582671,0.582671,1000.000000,1000.000000
0.834835,0.001455,2.525469,2.525469,0.582303,0.582303,1000.000000,1000.000000
0.835836,0.001450,2.527066,2.527066,0.581935,0.581935,1000.000000,1000.000000
0.836837,0.001446,2.528665,2.528665,0.581567,0.581567,1000.000000,1000.000000
0.837838,0.001442,2.530268,2.530268,0.581199,0.581199,1000.000000,1000.000000
0.838839,0.001437,2.531874,2.531874,0.580830,0.580830,1000.000000,1000.000000
0.839840,0.001433,2.533484,2.533484,0.580461,0.580461,1000.000000,1000.000000
0.840841,0.001429,2.535096,2.535096,0.580092,0.580092,1000.000000,1000.000000
0.841842,0.001424,2.536712,2.536712,0.579722,0.579722,1000.000000,1000.000000
0.842843,0.001420,2.538332,2.538332,0.579352,0.579352,1000.000000,1000.000000
0.843844,0.001416,2.539954,2.539954,0.578982,0.578982,1000.000000,1000.000000
0.844845,0.001412,2.541580,2.541580,0.578612,0.578612,1000.000000,1000.000000
0.845846,0.001407,2.543209,2.543209,0.578241,0.578241,1000.000000,1000.000000
0.846847,0.001403,2.544841,2.544841,0.577870,0.577870,1000.000000,1000.000000
0.847848,0.001399,2.546477,2.546477,0.577499,0.577499,1000.000000,1000.000000
0.848849,0.001395,2.548116,2.548116,0.577128,0.577128,1000.000000,1000.000000
0.849850,0.001390,2.549758,2.549758,0.576756,0.576756,1000.000000,1000.000000
0.850851,0.001386,2.551404,2.551404,0.576384,0.576384,1000.000000,1000.000000
0.851852,0.001382,2.553053,2.553053,0.576012,0.576012,1000.000000,1000.000000
0.852853,0.001378,2.554705,2.554705,0.575639,0.575639,1000.000000,1000.000000
0.853854,0.001374,2.556361,2.556361,0.575266,0.575266,1000.000000,1000.000000
0.854855,0.001370,2.558019,2.558019,0.574893,0.574893,1000.000000,1000.000000
0.855856,0.001366,2.559682,2.559682,0.574520,0.574520,1000.000000,1000.000000
0.856857,0.001362,2.561347,2.561347,0.574146,0.574146,1000.000000,1000.000000
0.857858,0.001357,2.563016,2.563016,0.573773,0.573773,1000.000000,1000.000000
0.858859,0.001353,2.564688,2.564688,0.573398,0.573398,1000.000000,1000.000000
0.859860,0.001349,2.566364,2.566364,0.573024,0.573024,1000.000000,1000.000000
0.860861,0.001345,2.568043,2.568043,0.572649,0.572649,1000.000000,1000.000000
0.861862,0.001341,2.569725,2.569725,0.572275,0.572275,1000.000000,1000.000000
0.862863,0.001337,2.571411,2.571411,0.571899,0.571899,1000.000000,1000.000000
0.863864,0.001333,2.573100,2.573100,0.571524,0.571524,1000.000000,1000.000000
0.864865,0.001329,2.574792,2.574792,0.571148,0.571148,1000.000000,1000.000000
0.865866,0.001325,2.576488,2.576488,0.570772,0.570772,1000.000000,1000.000000
0.866867,0.001321,2.578187,2.578187,0.570396,0.570396,1000.000000,1000.000000
0.867868,0.001317,2.579890,2.579890,0.570020,0.570020,1000.000000,1000.000000
0.868869,0.001313,2.581596,2.581596,0.569643,0.569643,1000.000000,1000.000000
0.869870,0.001309,2.583305,2.583305,0.569266,0.569266,1000.000000,1000.000000
0.870871,0.001305,2.585018,2.585018,0.568889,0.568889,1000.000000,1000.000000
0.871872,0.001302,2.586734,2.586734,0.568511,0.568511,1000.000000,1000.000000
0.872873,0.001298,2.588454,2.588454,0.568134,0.568134,1000.000000,1000.000000
0.873874,0.001294,2.590177,2.590177,0.567756,0.567756,1000.000000,1000.000000
0.874875,0.001290,2.591904,2.591904,0.567378,0.567378,1000.000000,1000.000000
0.875876,0.001286,2.593634,2.593634,0.566999,0.566999,1000.000000,1000.000000
0.876877,0.001282,2.595367,2.595367,0.566620,0.566620,1000.000000,1000.000000
0.877878,0.001278,2.597104,2.597104,0.566242,0.566242,1000.000000,1000.000000
0.878879,0.001275,2.598844,2.598844,0.565862,0.565862,1000.000000,1000.000000
0.879880,0.001271,2.600588,2.600588,0.565483,0.565483,1000.000000,1000.000000
0.880881,0.001267,2.602335,2.602335,0.565103,0.565103,1000.000000,1000.000000
0.881882,0.001263,2.604086,2.604086,0.564723,0.564723,1000.000000,1000.000000
0.882883,0.001259,2.605840,2.605840,0.564343,0.564343,1000.000000,1000.000000
0.883884,0.001256,2.607598,2.607598,0.563963,0.563963,1000.000000,1000.000000
0.884885,0.001252,2.609359,2.609359,0.563582,0.563582,1000.000000,1000.000000
0.885886,0.001248,2.611124,2.611124,0.563201,0.563201,1000.000000,1000.000000
0.886887,0.001244,2.612892,2.612892,0.562820,0.562820,1000.000000,1000.000000
0.887888,0.001241,2.614663,2.614663,0.562439,0.562439,1000.000000,1000.000000
0.888889,0.001237,2.616438,2.616438,0.562057,0.562057,1000.000000,1000.000000
0.889890,0.001233,2.618217,2.618217,0.561675,0.561675,1000.000000,1000.000000
0.890891,0.001229,2.619999,2.619999,0.561293,0.561293,1000.000000,1000.000000
0.891892,0.001226,2.621785,2.621785,0.560911,0.560911,1000.000000,1000.000000
0.892893,0.001222,2.623574,2.623574,0.560529,0.560529,1000.000000,1000.000000
0.893894,0.001218,2.625367,2.625367,0.560146,0.560146,1000.000000,1000.000000
0.894895,0.001215,2.627163,2.627163,0.559763,0.559763,1000.000000,1000.000000
0.895896,0.001211,2.628963,2.628963,0.559380,0.559380,1000.000000,1000.000000
0.896897,0.001207,2.630766,2.630766,0.558996,0.558996,1000.000000,1000.000000
0.897898,0.001204,2.632573,2.632573,0.558612,0.558612,1000.000000,1000.000000
0.898899,0.001200,2.634384,2.634384,0.558229,0.558229,1000.000000,1000.000000
0.899900,0.001197,2.636198,2.636198,0.557844,0.557844,1000.000000,1000.000000
0.900901,0.001193,2.638015,2.638015,0.557460,0.557460,1000.000000,1000.000000
0.901902,0.001189,2.639836,2.639836,0.557076,0.557076,1000.000000,1000.000000
0.902903,0.001186,2.641661,2.641661,0.556691,0.556691,1000.000000,1000.000000
0.903904,0.001182,2.643489,2.643489,0.556306,0.556306,1000.000000,1000.000000
0.904905,0.001179,2.645321,2.645321,0.555920,0.555920,1000.000000,1000.000000
0.905906,0.001175,2.647157,2.647157,0.555535,0.555535,1000.000000,1000.000000
0.906907,0.001172,2.648996,2.648996,0.555149,0.555149,1000.000000,1000.000000
0.907908,0.001168,2.650839,2.650839,0.554763,0.554763,1000.000000,1000.000000
0.908909,0.001165,2.652685,2.652685,0.554377,0.554377,1000.000000,1000.000000
0.909910,0.001161,2.654535,2.654535,0.553991,0.553991,1000.000000,1000.000000
0.910911,0.001158,2.656389,2.656389,0.553604,0.553604,1000.000000,1000.000000
0.911912,0.001154,2.658246,2.658246,0.553218,0.553218,1000.000000,1000.000000
0.912913,0.001151,2.660107,2.660107,0.552831,0.552831,1000.000000,1000.000000
0.913914,0.001147,2.661971,2.661971,0.552443,0.552443,1000.000000,1000.000000
0.914915,0.001144,2.663839,2.663839,0.552056,0.552056,1000.000000,1000.000000
0.915916,0.001140,2.665711,2.665711,0.551668,0.551668,1000.000000,1000.000000
0.916917,0.001137,2.667586,2.667586,0.551280,0.551280,1000.000000,1000.000000
0.917918,0.001134,2.669465,2.669465,0.550892,0.550892,1000.000000,1000.000000
0.918919,0.001130,2.671348,2.671348,0.550504,0.550504,1000.000000,1000.000000
0.919920,0.001127,2.673234,2.673234,0.550116,0.550116,1000.000000,1000.000000
0.920921,0.001123,2.675124,2.675124,0.549727,0.549727,1000.000000,1000.000000
0.921922,0.001120,2.677018,2.677018,0.549338,0.549338,1000.000000,1000.000000
0.922923,0.001117,2.678916,2.678916,0.548949,0.548949,1000.000000,1000.000000
0.923924,0.001113,2.680817,2.680817,0.548560,0.548560,1000.000000,1000.000000
0.924925,0.001110,2.682722,2.682722,0.548170,0.548170,1000.000000,1000.000000
0.925926,0.001107,2.684630,2.684630,0.547781,0.547781,1000.000000,1000.000000
0.926927,0.001103,2.686542,2.686542,0.547391,0.547391,1000.000000,1000.000000
0.927928,0.001100,2.688458,2.688458,0.547001,0.547001,1000.000000,1000.000000
0.928929,0.001097,2.690378,2.690378,0.546610,0.546610,1000.000000,1000.000000
0.929930,0.001094,2.692301,2.692301,0.546220,0.546220,1000.000000,1000.000000
0.930931,0.001090,2.694228,2.694228,0.545829,0.545829,1000.000000,1000.000000
0.931932,0.001087,2.696159,2.696159,0.545438,0.545438,1000.000000,1000.000000
0.932933,0.001084,2.698094,2.698094,0.545047,0.545047,1000.000000,1000.000000
0.933934,0.001080,2.700032,2.700032,0.544656,0.544656,1000.000000,1000.000000
0.934935,0.001077,2.701974,2.701974,0.544264,0.544264,1000.000000,1000.000000
0.935936,0.001074,2.703920,2.703920,0.543873,0.543873,1000.000000,1000.000000
0.936937,0.001071,2.705870,2.705870,0.543481,0.543481,1000.000000,1000.000000
0.937938,0.001068,2.707823,2.707823,0.543089,0.543089,1000.000000,1000.000000
0.938939,0.001064,2.709780,2.709780,0.542697,0.542697,1000.000000,1000.000000
0.939940,0.001061,2.711741,2.711741,0.542304,0.542304,1000.000000,1000.000000
0.940941,0.001058,2.713706,2.713706,0.541911,0.541911,1000.000000,1000.000000
0.941942,0.001055,2.715674,2.715674,0.541519,0.541519,1000.000000,1000.000000
0.942943,0.001052,2.717646,2.717646,0.541126,0.541126,1000.000000,1000.000000
0.943944,0.001049,2.719623,2.719623,0.540732,0.540732,1000.000000,1000.000000
0.944945,0.001045,2.721602,2.721602,0.540339,0.540339,1000.000000,1000.000000
0.945946,0.001042,2.723586,2.723586,0.539946,0.539946,1000.000000,1000.000000
0.946947,0.001039,2.725574,2.725574,0.539552,0.539552,1000.000000,1000.000000
0.947948,0.001036,2.727565,2.727565,0.539158,0.539158,1000.000000,1000.000000
0.948949,0.001033,2.729560,2.729560,0.538764,0.538764,1000.000000,1000.000000
0.949950,0.001030,2.731559,2.731559,0.538370,0.538370,1000.000000,1000.000000
0.950951,0.001027,2.733562,2.733562,0.537975,0.537975,1000.000000,1000.000000
0.951952,0.001024,2.735569,2.735569,0.537580,0.537580,1000.000000,1000.000000
0.952953,0.001021,2.737579,2.737579,0.537186,0.537186,1000.000000,1000.000000
0.953954,0.001017,2.739594,2.739594,0.536791,0.536791,1000.000000,1000.000000
0.954955,0.001014,2.741612,2.741612,0.536395,0.536395,1000.000000,1000.000000
0.955956,0.001011,2.743634,2.743634,0.536000,0.536000,1000.000000,1000.000000
0.956957,0.001008,2.745660,2.745660,0.535605,0.535605,1000.000000,1000.000000
0.957958,0.001005,2.747690,2.747690,0.535209,0.535209,1000.000000,1000.000000
0.958959,0.001002,2.749724,2.749724,0.534813,0.534813,1000.000000,1000.000000
0.959960,0.000999,2.751761,2.751761,0.534417,0.534417,1000.000000,1000.000000
0.960961,0.000996,2.753803,2.753803,0.534021,0.534021,1000.000000,1000.000000
0.961962,0.000993,2.755848,2.755848,0.533625,0.533625,1000.000000,1000.000000
0.962963,0.000990,2.757898,2.757898,0.533228,0.533228,1000.000000,1000.000000
0.963964,0.000987,2.759951,2.759951,0.532831,0.532831,1000.000000,1000.000000
0.964965,0.000984,2.762008,2.762008,0.532434,0.532434,1000.000000,1000.000000
0.965966,0.000981,2.764069,2.764069,0.532037,0.532037,1000.000000,1000.000000
0.966967,0.000979,2.766134,2.766134,0.531640,0.531640,1000.000000,1000.000000
0.967968,0.000976,2.768203,2.768203,0.531243,0.531243,1000.000000,1000.000000
0.968969,0.000973,2.770276,2.770276,0.530845,0.530845,1000.000000,1000.000000
0.969970,0.000970,2.772353,2.772353,0.530448,0.530448,1000.000000,1000.000000
0.970971,0.000967,2.774434,2.774434,0.530050,0.530050,1000.000000,1000.000000
0.971972,0.000964,2.776519,2.776519,0.529652,0.529652,1000.000000,1000.000000
0.972973,0.000961,2.778607,2.778607,0.529254,0.529254,1000.000000,1000.000000
0.973974,0.000958,2.780700,2.780700,0.528855,0.528855,1000.000000,1000.000000
0.974975,0.000955,2.782797,2.782797,0.528457,0.528457,1000.000000,1000.000000
0.975976,0.000952,2.784898,2.784898,0.528058,0.528058,1000.000000,1000.000000
0.976977,0.000950,2.787002,2.787002,0.527660,0.527660,1000.000000,1000.000000
0.977978,0.000947,2.789111,2.789111,0.527261,0.527261,1000.000000,1000.000000
0.978979,0.000944,2.791224,2.791224,0.526862,0.526862,1000.000000,1000.000000
0.979980,0.000941,2.793340,2.793340,0.526462,0.526462,1000.000000,1000.000000
0.980981,0.000938,2.795461,2.795461,0.526063,0.526063,1000.000000,1000.000000
0.981982,0.000935,2.797586,2.797586,0.525663,0.525663,1000.000000,1000.000000
0.982983,0.000933,2.799714,2.799714,0.525264,0.525264,1000.000000,1000.000000
0.983984,0.000930,2.801847,2.801847,0.524864,0.524864,1000.000000,1000.000000
0.984985,0.000927,2.803984,2.803984,0.524464,0.524464,1000.000000,1000.000000
0.985986,0.000924,2.806125,2.806125,0.524064,0.524064,1000.000000,1000.000000
0.986987,0.000921,2.808269,2.808269,0.523664,0.523664,1000.000000,1000.000000
0.987988,0.000919,2.810418,2.810418,0.523263,0.523263,1000.000000,1000.000000
