datetime,PLL:.19RA_10GH101XG04R.DInput.St.PV,PLL:.19RA_10GH101XG08.DInput.St.PV,PLL:.19RA_10GH101XG13.DInput.St.PV,PLL:.19RA_CP205A.SDDevCtl.St.Running,PLL:.19RA_CP205AWG40E.DInput.St.PV,PLL:.19RA_CP205B.SDDevCtl.St.Running,PLL:.19RA_CP205BWG40E.DInput.St.PV,PLL:.19RA_CP205C.SDDevCtl.St.Running,PLL:.19RA_CP205CWG40E.DInput.St.PV,PLL:.19RA_CS001VWJ1.AInput1.St.PV,PLL:.19RA_CS002VWJ1.AInput1.St.PV,PLL:.19RA_CS003VWJ1.AInput1.St.PV,PLL:.19RA_CS004VWJ1.AInput1.St.PV,PLL:.19RA_CS005VWJ1.AInput1.St.PV,PLL:.19RA_CS006VWJ1.AInput1.St.PV,PLL:.19RA_CS007VWJ1.AInput1.St.PV,PLL:.19RA_CS008VWJ1.AInput1.St.PV,PLL:.19RA_CS009VWJ1.AInput1.St.PV,PLL:.19RA_CS010VWJ1.AInput1.St.PV,PLL:.19RA_CS011VWJ1.AInput1.St.PV,PLL:.19RA_CS012VWJ1.AInput1.St.PV,PLL:.19RA_CS013VWJ1.AInput1.St.PV,PLL:.19RA_CS014VWJ1.AInput1.St.PV,PLL:.19RA_CS015VWJ1.AInput1.St.PV,PLL:.19RA_CS016VWJ1.AInput1.St.PV,PLL:.19RA_FT205A.AInput1.St.PV,PLL:.19RA_FT205B.AInput1.St.PV,PLL:.19RA_FT205C.AInput1.St.PV,PLL:.19RA_FT208.AInput1.St.PV,PLL:.19RA_PIT214.AInput1.St.PV,PLL:.19RA_PIT264.AInput1.St.PV,PLL:.19RA_PIT300A.AInput1.St.PV,PLL:.19RA_PIT300B.AInput1.St.PV,PLL:.19RA_PIT300C.AInput1.St.PV,PLL:.19RA_PIT300D.AInput1.St.PV,PLL:.19RA_PIT300E.AInput1.St.PV,PLL:.19RA_PIT300F.AInput1.St.PV,PLL:.19RA_PIT300G.AInput1.St.PV,PLL:.19RA_PIT300H.AInput1.St.PV,PLL:.19RA_PIT300I.AInput1.St.PV,PLL:.19RA_PIT300J.AInput1.St.PV,PLL:.19RA_PIT300K.AInput1.St.PV,PLL:.19RA_PIT300L.AInput1.St.PV,PLL:.19RA_PIT300M.AInput1.St.PV,PLL:.19RA_PIT300N.AInput1.St.PV,PLL:.19RA_PIT300O.AInput1.St.PV,PLL:.19RA_PIT300P.AInput1.St.PV,PLL:.19RA_PIT307.AInput1.St.PV,PLL:.19RA_RE001IWJ01.AInput1.St.PV,PLL:.19RA_RE001IWJ02.AInput1.St.PV,PLL:.19RA_RE002IWJ01.AInput1.St.PV,PLL:.19RA_RE002IWJ02.AInput1.St.PV,PLL:.19RA_RE003IWJ01.AInput1.St.PV,PLL:.19RA_RE003IWJ02.AInput1.St.PV,PLL:.19RA_RE004IWJ01.AInput1.St.PV,PLL:.19RA_RE004IWJ02.AInput1.St.PV,PLL:.19RA_RE005IWJ01.AInput1.St.PV,PLL:.19RA_RE005IWJ02.AInput1.St.PV,PLL:.19RA_RE006IWJ01.AInput1.St.PV,PLL:.19RA_RE006IWJ02.AInput1.St.PV,PLL:.19RA_RE007IWJ01.AInput1.St.PV,PLL:.19RA_RE007IWJ02.AInput1.St.PV,PLL:.19RA_RE008IWJ01.AInput1.St.PV,PLL:.19RA_RE008IWJ02.AInput1.St.PV,PLL:.19RA_TIT140.AInput1.St.PV,PLL:.19RA_TIT200A.AInput1.St.PV,PLL:.19RA_TIT200B.AInput1.St.PV,PLL:.19RA_TIT200C.AInput1.St.PV,PLL:.19RA_TIT200D.AInput1.St.PV,PLL:.19RA_TIT200E.AInput1.St.PV,PLL:.19RA_TIT200F.AInput1.St.PV,PLL:.19RA_TIT200G.AInput1.St.PV,PLL:.19RA_TIT200H.AInput1.St.PV,PLL:.19RA_TIT200I.AInput1.St.PV,PLL:.19RA_TIT200J.AInput1.St.PV,PLL:.19RA_TIT200K.AInput1.St.PV,PLL:.19RA_TIT200L.AInput1.St.PV,PLL:.19RA_TIT200M.AInput1.St.PV,PLL:.19RA_TIT200N.AInput1.St.PV,PLL:.19RA_TIT200O.AInput1.St.PV,PLL:.19RA_TIT200P.AInput1.St.PV,PLL:.ConsumoEliz.PV,PLL:.ConsumoEZ.PV
2024-08-21 05:15:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0481334664,-0.6017011,413.027374,420.3838,405.1329,-0.646776438,409.734,408.4759,-0.70778656,-1.45376384,406.41507,410.7715,411.3777,-0.0159096941,409.551422,407.0226,300.0718,282.169342,290.0625,59.89844,26.1567688,5.13979149,-0.00135897275,-0.0483667776,30.0455379,30.0613556,30.0517063,0.228357315,30.0704651,30.0293617,0.7726866,-0.0227212328,30.0711269,30.0598164,30.053791,-0.0117165623,30.0668125,30.0541229,29.989872,0.0,0.0,0.0,0.0,0.0,3002.84888,0.0,3010.886,0.0,3010.886,0.0,0.0,0.0,3009.578,0.0,2998.98535,31.5466919,33.0182724,32.8763,58.0506248,58.4330444,58.40752,31.5177212,58.1670265,56.61814,32.068203,33.53199,57.9139175,57.9953156,58.2562027,36.24829,57.9828873,58.0941658,12.8014593,2000.0
2024-08-21 05:16:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04241904,-0.613766849,412.565979,419.277252,404.439331,-0.6420578,408.793884,407.901733,-0.713203967,-1.461513,406.0815,409.77597,410.945221,-0.0168699324,409.1673,406.563141,299.5663,283.0624,287.65863,60.35414,27.7734318,5.1414113,-0.00140886183,-0.0489888042,30.0833225,30.0991,30.0892429,0.228102133,30.10733,30.0734673,0.7738709,-0.0228930674,30.0921841,30.093132,30.0880222,-0.0119811008,30.1090012,30.08192,30.0028954,0.0,0.0,0.0,0.0,0.0,2997.75977,0.0,2996.83228,0.0,2997.873,0.0,0.0,0.0,2994.62036,0.0,2997.372,31.5487328,33.014595,32.84189,58.3908234,58.7763,58.7632751,31.4950466,58.5159721,57.0003052,32.0600967,33.53425,58.20673,58.3580055,58.62448,36.2724228,58.3820534,58.38649,12.7484865,2000.0
2024-08-21 05:17:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0367046148,-0.5834964,413.801819,421.2927,405.388977,-0.6373391,410.143,409.2382,-0.7190412,-1.46926224,406.692352,412.1456,412.312561,-0.01783017,410.25592,407.666,299.988342,282.4715,289.093048,60.09796,26.21106,5.14441442,-0.00040589564,-0.0478783846,30.0757637,30.0970573,30.0757084,0.22784695,30.0916233,30.0592117,0.773249865,-0.0218035169,30.095789,30.0706635,30.0781975,-0.0126149384,30.0976925,30.07726,30.0303822,0.0,0.0,0.0,0.0,0.0,3001.1145,0.0,2998.82,0.0,2997.40967,0.0,0.0,0.0,2997.23,0.0,2996.39355,31.5758781,33.01007,32.8748856,58.6002846,58.926796,58.9157181,31.5125,58.6746025,57.1422,32.05927,33.52187,58.4088554,58.4866676,58.7010345,36.2535973,58.46027,58.61877,12.8078785,2000.0
2024-08-21 05:18:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07924461,-0.5918426,413.210052,421.161682,405.883057,-0.632620454,410.285217,409.572021,-0.700992048,-1.47701144,406.637665,411.783569,412.222534,-0.018790409,410.791382,407.954773,300.862732,283.140625,288.253052,60.27653,26.8476715,5.1376977,-0.0002580475,-0.04795007,30.048748,30.0671387,30.04772,0.227591768,30.076025,30.0396557,0.772628844,-0.0227349363,30.0545387,30.0508289,30.05681,-0.0126272729,30.07997,30.0481224,29.95515,0.0,0.0,0.0,0.0,0.0,3006.23535,0.0,3005.53564,0.0,3006.10229,0.0,0.0,0.0,3007.53564,0.0,3007.10229,31.6011543,32.9985123,32.87449,57.9647026,58.3904457,58.2445221,31.5310822,58.1490479,56.5075951,32.0614243,33.53278,57.8687859,57.9204559,58.10646,36.251236,57.8778725,58.132103,12.8116474,2000.0
2024-08-21 05:19:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0913104,-0.6001888,413.6524,421.1928,405.724152,-0.6279018,410.398865,409.341064,-0.7000094,-1.43173563,407.161438,411.490051,412.293579,-0.01975065,410.81488,407.836975,301.130127,282.206543,288.2893,60.3945274,26.5548973,5.13968325,-0.00134099182,-0.0487669073,30.0511475,30.0619869,30.05945,0.227336586,30.0795956,30.0371037,0.7737065,-0.02201306,30.071558,30.0448723,30.0630779,-0.0121930055,30.0715141,30.0537987,29.9768524,0.0,0.0,0.0,0.0,0.0,2998.365,0.0,2998.91,0.0,2993.91,0.0,0.0,0.0,3005.555,0.0,2997.365,31.58907,33.01024,32.8518066,57.935585,58.33538,58.2950974,31.4902954,58.07545,56.48353,32.05511,33.51202,57.81201,57.8784676,58.10488,36.25494,57.86485,58.01963,12.7629023,2000.0
2024-08-21 05:20:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103376172,-0.608535,413.808,421.182068,405.748077,-0.623183131,410.785278,408.9235,-0.7026918,-1.46224058,407.05014,411.6626,412.316254,-0.0207108874,410.765656,407.57962,301.131256,282.336884,287.361664,60.0876961,26.6342278,5.139743,-0.00104086369,-0.0478761233,30.0733471,30.0794888,30.0619488,0.228182077,30.0863686,30.05639,0.7731633,-0.0228069145,30.0933743,30.0808811,30.0692348,-0.0117587391,30.0859089,30.0727634,30.0376148,0.0,0.0,0.0,0.0,0.0,2997.17725,0.0,2998.17725,0.0,2998.17725,0.0,0.0,0.0,2996.74927,0.0,2998.93579,31.5769863,32.9903336,32.8651466,57.7001953,58.12423,58.04981,31.49614,57.842186,56.2471428,32.04663,33.5195465,57.5830345,57.65989,57.8811722,36.2276649,57.6278152,57.8359337,12.8267155,2000.0
2024-08-21 05:21:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0658227,-0.5888022,413.2771,420.475861,405.470245,-0.61846447,409.367523,408.989532,-0.718332231,-1.46989751,406.95636,411.2778,411.654724,-0.0216711257,409.567444,406.856445,299.759216,282.9557,288.904327,59.42676,27.07688,5.13605976,-0.00104281912,-0.0489132628,30.0384235,30.0539989,30.0339146,0.228184029,30.0638943,30.0402374,0.7726201,-0.0227442086,30.0723019,30.0355949,30.0584068,-0.0128719211,30.0711269,30.0420227,29.9725132,0.0,0.0,0.0,0.0,0.0,3003.4292,0.0,3014.874,0.0,3016.51685,0.0,0.0,0.0,3006.46533,0.0,3003.78662,31.5649014,33.0159836,32.8620262,58.0106354,58.41056,58.4172134,31.5091381,58.1610374,56.6394424,32.05635,33.5216179,57.8462524,58.03083,58.3038368,36.2429352,58.0425377,58.0130043,12.7467175,2000.0
2024-08-21 05:22:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0387491,-0.61143297,412.419342,419.9425,404.715363,-0.6407252,409.319031,408.208221,-0.690650344,-1.45707572,405.93988,410.543732,411.143127,-0.0226313639,409.324249,406.7977,299.3255,281.547729,288.316071,60.3910637,26.9378815,5.13752365,-0.000412658963,-0.048432108,30.0744019,30.0958977,30.0758533,0.2272788,30.10107,30.0657349,0.773886561,-0.0233666655,30.0837021,30.076683,30.0965252,-0.012253128,30.0963116,30.0742016,30.0072327,0.0,0.0,0.0,0.0,0.0,2996.146,0.0,2998.74316,0.0,2999.977,0.0,0.0,0.0,2999.35376,0.0,2998.854,31.4983959,32.98404,32.8484764,58.3598022,58.74341,58.7198334,31.4880943,58.4697571,56.9518929,32.065155,33.51768,58.1655159,58.33004,58.5420761,36.2247849,58.3073,58.3626976,12.7375927,2000.0
2024-08-21 05:23:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0414422154,-0.5768271,412.6023,420.3379,405.0746,-0.61838764,409.8112,408.436768,-0.7105773,-1.46308839,406.406677,410.896332,411.5555,-0.0235916022,409.8549,407.023163,300.67746,282.666046,287.994049,59.51098,27.0171356,5.13833666,-0.0006234685,-0.0479509532,30.0692558,30.08674,30.0638313,0.228397489,30.09789,30.0461082,0.773343444,-0.0236076452,30.0709438,30.0642548,30.071785,-0.0116343349,30.0909576,30.065279,30.0274868,0.0,0.0,0.0,0.0,0.0,3005.97241,0.0,3007.03564,0.0,2997.751,0.0,0.0,0.0,2996.193,0.0,2997.40356,31.5012264,32.9935837,32.8398666,58.4315948,58.8058167,58.77809,31.4820423,58.53768,56.9792824,32.05765,33.5304565,58.2535248,58.33239,58.5996552,36.21365,58.3544273,58.4671631,12.7865,2000.0
2024-08-21 05:24:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0615907162,-0.573538065,413.7437,421.132874,405.7984,-0.640294433,410.683075,409.345856,-0.710513,-1.48113775,407.242279,411.6816,412.500427,-0.02455184,410.762268,407.7038,298.8054,281.699524,288.5429,60.6485062,27.6497784,5.140982,-0.00123162637,-0.04898552,30.063343,30.0705757,30.0531731,0.228063643,30.0881939,30.0500488,0.772800267,-0.0238486249,30.0703049,30.0578289,30.0614662,-0.0124015547,30.0863743,30.0503216,29.9855328,0.0,0.0,0.0,0.0,0.0,2995.5083,0.0,3005.37622,0.0,3007.72168,0.0,0.0,0.0,2997.25415,0.0,2999.20679,31.5104141,32.9876,32.8458176,58.082737,58.4717255,58.3671646,31.4835148,58.213028,56.5847549,32.0439949,33.5201874,57.93408,57.9914,58.1801071,36.22341,57.9485474,58.1952057,12.7458086,2000.0
2024-08-21 05:25:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0478019081,-0.5702491,413.890076,420.933136,405.732574,-0.647781968,410.660736,409.404877,-0.702778637,-1.46232724,407.25293,411.474426,412.392761,-0.0255120788,410.7752,407.861572,298.071838,282.317932,290.1372,60.19834,26.6651649,5.14125538,-0.0004025038,-0.04811489,30.0578251,30.0618076,30.0549335,0.2277298,30.07347,30.0393867,0.772972,-0.0240896046,30.0709667,30.059948,30.0587521,-0.0120961769,30.06816,30.0433273,29.98698,0.0,0.0,0.0,0.0,0.0,3011.77466,0.0,3011.194,0.0,2996.88721,0.0,0.0,0.0,2999.903,0.0,2995.29028,31.5613174,32.9927025,32.84385,57.7191467,58.1395149,58.03195,31.496376,57.86863,56.2545242,32.0605125,33.5297661,57.59616,57.6789436,57.9073753,36.21593,57.62414,57.8716736,12.7737408,2000.0
2024-08-21 05:26:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071932666,-0.566960037,413.325836,420.4968,405.371338,-0.6441633,409.995331,409.075836,-0.697498739,-1.45704734,406.7422,411.119537,411.9644,-0.0264723171,410.1506,407.442932,300.1479,282.896332,288.245,59.67453,26.7022572,5.14068556,-0.0009503641,-0.04921712,30.0802078,30.0988026,30.0866451,0.227395937,30.1004753,30.0740356,0.7731889,-0.0243305843,30.0855846,30.0825024,30.0814419,-0.0127947135,30.0971565,30.0973969,29.9971046,0.0,0.0,0.0,0.0,0.0,2995.701,0.0,2996.701,0.0,2996.73633,0.0,0.0,0.0,2996.13379,0.0,2997.132,31.5656643,32.99397,32.84101,57.54839,57.9790764,57.89601,31.4880924,57.73358,56.1285248,32.0374641,33.53341,57.4280853,57.5293846,57.771698,36.2078438,57.5116768,57.6471443,12.7759256,2000.0
2024-08-21 05:27:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07023732,-0.563671,412.761536,420.6325,405.3709,-0.6405446,410.0303,408.9196,-0.711711645,-1.45725322,406.270325,411.1924,411.972961,-0.0274325553,410.128357,407.348,300.6609,282.399017,288.2239,59.8051338,27.0952549,5.132976,-8.392886e-05,-0.0493313335,30.0878334,30.0977287,30.0795269,0.227654532,30.09763,30.0625858,0.7728451,-0.024571564,30.0934772,30.0859222,30.0787334,-0.0124000292,30.1032829,30.06823,30.01736,0.0,0.0,0.0,0.0,0.0,2996.51318,0.0,3016.20313,0.0,3014.24731,0.0,0.0,0.0,3016.15869,0.0,3014.34644,31.5700111,32.9819145,32.830986,58.0127373,58.3923454,58.42521,31.48064,58.165432,56.61208,32.0317154,33.504425,57.8393059,58.0165672,58.2488861,36.2036133,57.9847374,58.00956,12.80111,2000.0
2024-08-21 05:28:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06854199,-0.560382,412.3652,420.09317,404.444183,-0.636925936,409.211823,408.493866,-0.693616569,-1.47003794,405.862854,410.7244,410.919739,-0.0283927936,409.101929,407.019,299.808746,282.979034,288.953827,60.03957,27.147644,5.13942528,-0.00133936037,-0.04944555,30.05546,30.06023,30.0401859,0.228398,30.0755539,30.0254517,0.773327768,-0.023457231,30.0564785,30.0500526,30.04619,-0.0120053459,30.0637646,30.0447426,29.9754047,0.0,0.0,0.0,0.0,0.0,2997.51245,0.0,2996.02856,0.0,2996.16626,0.0,0.0,0.0,3004.1,0.0,3004.60742,31.57436,32.97336,32.83361,58.31524,58.6730652,58.6696358,31.4829845,58.4338722,56.90899,32.04486,33.5048,58.1349831,58.2776222,58.5227165,36.1955566,58.30056,58.3050575,12.7238035,2000.0
2024-08-21 05:29:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06684665,-0.557092965,411.894165,420.02887,404.6504,-0.6333072,409.356354,408.1451,-0.72085464,-1.47790956,405.995056,410.562042,411.197,-0.0293530319,409.4308,406.2812,300.84845,282.173462,288.2695,60.28983,26.69669,5.13531351,-0.001150621,-0.0495597646,30.0533714,30.0729828,30.0560226,0.228064165,30.08975,30.0516815,0.7738104,-0.0240003988,30.0909214,30.0711441,30.0609226,-0.0116106616,30.0793362,30.0541744,29.98698,0.0,0.0,0.0,0.0,0.0,3004.80884,0.0,3001.04614,0.0,3001.4043,0.0,0.0,0.0,3009.49146,0.0,3009.19116,31.5670013,32.96948,32.83195,58.68365,59.06414,59.0618973,31.4912834,58.7841,57.27675,32.0383263,33.51643,58.5021629,58.6264153,58.9083748,36.194706,58.6482773,58.6854248,12.7333326,2000.0
2024-08-21 05:30:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06515131,-0.5538039,414.06488,421.320923,405.8016,-0.629688561,410.728241,409.606384,-0.694972634,-1.53205752,407.111969,411.670563,413.148132,-0.030313272,410.990326,407.881744,300.178528,282.272461,288.241516,59.3856773,26.5535812,5.136298,-0.0009618817,-0.049673982,30.1039486,30.0991726,30.0866737,0.227730319,30.1202984,30.084322,0.7727742,-0.0245435685,30.0987625,30.0963039,30.0956783,-0.0125240609,30.11533,30.0975342,30.0347233,0.0,0.0,0.0,0.0,0.0,3003.29858,0.0,3007.93433,0.0,2997.36279,0.0,0.0,0.0,3006.20361,0.0,3007.30542,31.57022,32.98278,32.82282,58.4186325,58.8047256,58.6827049,31.4740028,58.4997559,56.89036,32.04326,33.4916573,58.25168,58.31408,58.4718628,36.202446,58.2313156,58.5212669,12.7906475,2000.0
2024-08-21 05:31:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06345597,-0.550514936,413.76355,420.950745,406.35025,-0.626069844,410.604645,409.603271,-0.708508253,-1.5496012,406.999969,411.6649,412.9796,-0.03127351,410.5846,407.855835,300.213,282.042236,289.503052,59.6386261,26.6399479,5.13708353,-0.0007731424,-0.0497881956,30.0565987,30.0644054,30.0571384,0.227396473,30.0705433,30.0389061,0.7729627,-0.0234910585,30.0748119,30.0587425,30.04537,-0.0116577726,30.06887,30.0433159,29.9985523,0.0,0.0,0.0,0.0,0.0,2998.976,0.0,3009.136,0.0,3011.88013,0.0,0.0,0.0,2997.976,0.0,2999.95776,31.564476,32.98907,32.81044,57.80197,58.24733,58.0888824,31.4793549,57.97161,56.30442,32.0304832,33.46811,57.6818,57.7479019,57.9570732,36.18397,57.6995468,57.95348,12.7905273,2000.0
2024-08-21 05:32:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06176063,-0.5472259,413.439331,421.122,405.728851,-0.6224512,410.4613,409.0251,-0.7220439,-1.45237637,407.048157,411.5028,412.231018,-0.03223375,410.323029,407.881744,300.2646,282.3691,288.7066,59.65114,27.0396,5.13278866,-0.000584403053,-0.049902413,30.0407963,30.048624,30.02498,0.228160635,30.0515175,30.0223179,0.7733969,-0.0242521744,30.0439529,30.0351067,30.0418835,-0.0128307808,30.0573711,30.0285645,30.0303822,0.0,0.0,0.0,0.0,0.0,2993.012,0.0,2991.72461,0.0,2994.14966,0.0,0.0,0.0,2999.22437,0.0,2997.94263,31.51787,32.98118,32.8167725,57.61087,58.04148,57.94021,31.4668484,57.7909279,56.15898,32.01626,33.47393,57.49171,57.5603,57.7908669,36.1904221,57.546627,57.71865,12.8225384,2000.0
2024-08-21 05:33:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06006529,-0.5439369,414.0008,420.3124,405.6725,-0.6188325,409.701141,408.559937,-0.6959357,-1.46224344,407.350952,411.025635,412.5933,-0.0331939869,409.891968,407.077026,300.417542,283.917847,288.7254,59.45894,27.293211,5.13232374,-0.000395663723,-0.0500166267,30.046751,30.0455532,30.0453987,0.227803126,30.061615,30.0296383,0.7738311,-0.0241954774,30.04391,30.0465984,30.0461464,-0.0124969333,30.0548782,30.03563,29.9855328,0.0,0.0,0.0,0.0,0.0,2998.5708,0.0,2996.59473,0.0,2999.18921,0.0,0.0,0.0,2994.1626,0.0,2993.81079,31.5346031,32.9606743,32.816494,57.7860527,58.184063,58.187233,31.4546413,57.94299,56.381485,32.0302544,33.49597,57.64487,57.7646942,58.023407,36.2026558,57.7572021,57.8338356,12.7724457,2000.0
2024-08-21 05:34:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0583699532,-0.55922544,412.766876,419.640228,404.6605,-0.6152138,409.19455,408.011169,-0.7103968,-1.47211051,406.12854,410.2363,410.781372,-0.0341542251,409.203827,406.631165,300.972839,281.994659,287.847626,60.2414246,28.1963272,5.134281,-0.000206924378,-0.0501308441,30.0539417,30.0624752,30.0450039,0.227660522,30.0645161,30.043148,0.7724894,-0.0235563125,30.07735,30.04567,30.0439281,-0.0121630868,30.0559483,30.0649586,30.0274868,0.0,0.0,0.0,0.0,0.0,2998.155,0.0,2998.155,0.0,2996.087,0.0,0.0,0.0,2998.493,0.0,2996.662,31.5513363,32.9472351,32.8024864,58.20111,58.58142,58.6042023,31.4732456,58.3251648,56.7999039,32.0258331,33.4701462,58.0287628,58.1801147,58.4360046,36.1835938,58.1631241,58.17759,12.7698717,2000.0
2024-08-21 05:35:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0566746145,-0.478020847,412.519836,419.51358,404.2809,-0.6454015,409.096252,407.7531,-0.7078476,-1.48197758,406.035858,410.9979,410.692535,-0.0351144634,409.2364,406.352966,300.262421,282.024445,289.471924,60.2750664,27.48572,5.139189,-1.81850537e-05,-0.0502450578,30.1043358,30.1071129,30.0884743,0.2273499,30.1149864,30.0848255,0.7721555,-0.0240799617,30.10461,30.0880833,30.1010227,-0.0118292393,30.11827,30.1035538,30.0245953,0.0,0.0,0.0,0.0,0.0,3008.97681,0.0,3001.79468,0.0,3002.73169,0.0,0.0,0.0,3001.086,0.0,3001.086,31.5649738,32.9638,32.8099976,58.6309853,58.9976845,59.04153,31.4761372,58.762085,57.24588,32.02385,33.4681,58.4441872,58.62275,58.8773766,36.1946335,58.6252,58.60372,12.7510376,2000.0
2024-08-21 05:36:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0549792759,-0.5802888,413.4648,421.3579,405.747162,-0.635534346,411.043152,409.600159,-0.69363153,-1.4621855,406.583252,411.749847,412.384369,-0.0360747,411.151672,408.17807,298.7781,281.648956,288.134827,59.82838,27.0851383,5.13451242,-0.00268086162,-0.0503592752,30.056509,30.0736141,30.0719967,0.227353871,30.0754871,30.0435734,0.7718217,-0.0242545549,30.0673161,30.0639133,30.0696983,-0.0125953713,30.0708046,30.0611877,29.989872,0.0,0.0,0.0,0.0,0.0,3003.4436,0.0,3000.784,0.0,2999.785,0.0,0.0,0.0,2993.12744,0.0,2998.89185,31.5229511,32.97811,32.80484,58.6114426,58.9702454,58.9275169,31.4450588,58.7111855,57.1286,32.0446968,33.46967,58.47307,58.512558,58.70829,36.1843,58.465065,58.69791,12.8219442,2000.0
2024-08-21 05:37:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0532839373,-0.5830709,413.44162,421.148926,405.824371,-0.625667155,410.640717,409.478,-0.720875442,-1.45696449,406.992,411.40097,412.288422,-0.000342907733,410.6497,407.4519,299.002136,282.571228,289.199219,60.7590981,26.79386,5.1365366,-0.0024853074,-0.05047349,30.1044178,30.11325,30.1048164,0.228123978,30.1166229,30.0857983,0.771487832,-0.0241866969,30.1225815,30.11358,30.1006737,-0.012507936,30.109539,30.0886555,29.9884243,0.0,0.0,0.0,0.0,0.0,2999.94141,0.0,3007.96436,0.0,3001.135,0.0,0.0,0.0,3007.02954,0.0,2997.05859,31.5173931,32.9377365,32.7935066,58.002224,58.4453049,58.32051,31.4621162,58.18081,56.5323143,32.0252762,33.44625,57.9163055,57.97254,58.1573563,36.1677933,57.9034729,58.1418533,12.8549757,2000.0
2024-08-21 05:38:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0515886,-0.585852861,414.651337,422.2084,406.681732,-0.6158,411.422119,410.094025,-0.6973851,-1.45027757,407.5927,412.624451,413.018066,-0.00180926628,411.5035,408.593018,300.7237,282.740234,289.5569,59.92802,26.5302334,5.140855,-0.00194420631,-0.0505877063,30.091692,30.1051655,30.0834618,0.227314577,30.1113586,30.08649,0.771154,-0.0240748227,30.11769,30.0794411,30.0936832,-0.0119810523,30.0970726,30.0862217,30.0462952,0.0,0.0,0.0,0.0,0.0,2990.43237,0.0,2990.43237,0.0,2992.114,0.0,0.0,0.0,2991.6936,0.0,2991.27319,31.51313,32.9613342,32.79722,57.805088,58.226368,58.1137047,31.45752,57.9407234,56.3241539,32.0202637,33.47647,57.69767,57.74469,57.9381027,36.1627426,57.6987534,57.9096222,12.7731752,2000.0
2024-08-21 05:39:00+02:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04989326,-0.588634849,414.041748,420.8318,405.697418,-0.640715837,410.8224,409.2678,-0.6923988,-1.45415211,407.072784,411.4898,412.130463,-0.003275625,410.708832,407.568146,300.392578,281.450562,289.4907,59.56918,26.1152878,5.137967,-0.002810512,-0.0502213426,30.0989971,30.0989971,30.09361,0.228036538,30.1233654,30.0799732,0.7713302,-0.0235633757,30.1025314,30.094656,30.0797977,-0.0117816,30.1093254,30.0868187,30.0245953,0.0,0.0,0.0,0.0,0.0,3008.31787,0.0,3007.792,0.0,3007.266,0.0,0.0,0.0,3008.003,0.0,3008.792,31.4632378,32.9357147,32.7893257,57.4620628,57.9258,57.79275,31.4405975,57.6459579,56.0045052,32.00896,33.4643745,57.3417931,57.4549637,57.6566238,36.1603279,57.4049149,57.5980568,12.86291,2000.0
