# Time (hours),Membrane Thickness (cm),Voltage (V),Voltage Check(V),Current Density (A/cm^2),Current Density Check(A/cm^2),Power (W),Power Check(W)
0.657658,0.011223,1.968133,1.968133,0.747200,0.747200,1000.000000,1000.000000
0.658659,0.011213,1.968226,1.968226,0.747164,0.747164,1000.000000,1000.000000
0.659660,0.011203,1.968320,1.968320,0.747129,0.747129,1000.000000,1000.000000
0.660661,0.011193,1.968413,1.968413,0.747093,0.747093,1000.000000,1000.000000
0.661662,0.011183,1.968507,1.968507,0.747058,0.747058,1000.000000,1000.000000
0.662663,0.011173,1.968601,1.968601,0.747022,0.747022,1000.000000,1000.000000
0.663664,0.011163,1.968695,1.968695,0.746986,0.746986,1000.000000,1000.000000
0.664665,0.011153,1.968789,1.968789,0.746950,0.746950,1000.000000,1000.000000
0.665666,0.011143,1.968884,1.968884,0.746915,0.746915,1000.000000,1000.000000
0.666667,0.011133,1.968978,1.968978,0.746879,0.746879,1000.000000,1000.000000
0.667668,0.011123,1.969073,1.969073,0.746843,0.746843,1000.000000,1000.000000
0.668669,0.011113,1.969168,1.969168,0.746807,0.746807,1000.000000,1000.000000
0.669670,0.011103,1.969263,1.969263,0.746771,0.746771,1000.000000,1000.000000
0.670671,0.011093,1.969358,1.969358,0.746735,0.746735,1000.000000,1000.000000
0.671672,0.011083,1.969454,1.969454,0.746698,0.746698,1000.000000,1000.000000
0.672673,0.011073,1.969549,1.969549,0.746662,0.746662,1000.000000,1000.000000
0.673674,0.011063,1.969645,1.969645,0.746626,0.746626,1000.000000,1000.000000
0.674675,0.011053,1.969741,1.969741,0.746590,0.746590,1000.000000,1000.000000
0.675676,0.011043,1.969837,1.969837,0.746553,0.746553,1000.000000,1000.000000
0.676677,0.011033,1.969933,1.969933,0.746517,0.746517,1000.000000,1000.000000
0.677678,0.011023,1.970030,1.970030,0.746480,0.746480,1000.000000,1000.000000
0.678679,0.011013,1.970126,1.970126,0.746444,0.746444,1000.000000,1000.000000
0.679680,0.011003,1.970223,1.970223,0.746407,0.746407,1000.000000,1000.000000
0.680681,0.010993,1.970320,1.970320,0.746370,0.746370,1000.000000,1000.000000
0.681682,0.010983,1.970417,1.970417,0.746333,0.746333,1000.000000,1000.000000
0.682683,0.010973,1.970514,1.970514,0.746297,0.746297,1000.000000,1000.000000
0.683684,0.010963,1.970612,1.970612,0.746260,0.746260,1000.000000,1000.000000
0.684685,0.010953,1.970709,1.970709,0.746223,0.746223,1000.000000,1000.000000
0.685686,0.010943,1.970807,1.970807,0.746186,0.746186,1000.000000,1000.000000
0.686687,0.010933,1.970905,1.970905,0.746149,0.746149,1000.000000,1000.000000
0.687688,0.010923,1.971003,1.971003,0.746112,0.746112,1000.000000,1000.000000
0.688689,0.010913,1.971101,1.971101,0.746074,0.746074,1000.000000,1000.000000
0.689690,0.010903,1.971200,1.971200,0.746037,0.746037,1000.000000,1000.000000
0.690691,0.010893,1.971298,1.971298,0.746000,0.746000,1000.000000,1000.000000
0.691692,0.010883,1.971397,1.971397,0.745962,0.745962,1000.000000,1000.000000
0.692693,0.010873,1.971496,1.971496,0.745925,0.745925,1000.000000,1000.000000
0.693694,0.010863,1.971595,1.971595,0.745888,0.745888,1000.000000,1000.000000
0.694695,0.010853,1.971694,1.971694,0.745850,0.745850,1000.000000,1000.000000
0.695696,0.010843,1.971794,1.971794,0.745812,0.745812,1000.000000,1000.000000
0.696697,0.010833,1.971893,1.971893,0.745775,0.745775,1000.000000,1000.000000
0.697698,0.010823,1.971993,1.971993,0.745737,0.745737,1000.000000,1000.000000
0.698699,0.010813,1.972093,1.972093,0.745699,0.745699,1000.000000,1000.000000
0.699700,0.010803,1.972193,1.972193,0.745661,0.745661,1000.000000,1000.000000
0.700701,0.010793,1.972294,1.972294,0.745623,0.745623,1000.000000,1000.000000
0.701702,0.010783,1.972394,1.972394,0.745585,0.745585,1000.000000,1000.000000
0.702703,0.010773,1.972495,1.972495,0.745547,0.745547,1000.000000,1000.000000
0.703704,0.010763,1.972596,1.972596,0.745509,0.745509,1000.000000,1000.000000
0.704705,0.010753,1.972697,1.972697,0.745471,0.745471,1000.000000,1000.000000
0.705706,0.010743,1.972798,1.972798,0.745433,0.745433,1000.000000,1000.000000
0.706707,0.010733,1.972900,1.972900,0.745394,0.745394,1000.000000,1000.000000
0.707708,0.010723,1.973001,1.973001,0.745356,0.745356,1000.000000,1000.000000
0.708709,0.010713,1.973103,1.973103,0.745318,0.745318,1000.000000,1000.000000
0.709710,0.010703,1.973205,1.973205,0.745279,0.745279,1000.000000,1000.000000
0.710711,0.010693,1.973307,1.973307,0.745240,0.745240,1000.000000,1000.000000
0.711712,0.010683,1.973409,1.973409,0.745202,0.745202,1000.000000,1000.000000
0.712713,0.010673,1.973512,1.973512,0.745163,0.745163,1000.000000,1000.000000
0.713714,0.010663,1.973614,1.973614,0.745124,0.745124,1000.000000,1000.000000
0.714715,0.010653,1.973717,1.973717,0.745086,0.745086,1000.000000,1000.000000
0.715716,0.010643,1.973820,1.973820,0.745047,0.745047,1000.000000,1000.000000
0.716717,0.010633,1.973924,1.973924,0.745008,0.745008,1000.000000,1000.000000
0.717718,0.010623,1.974027,1.974027,0.744969,0.744969,1000.000000,1000.000000
0.718719,0.010613,1.974131,1.974131,0.744930,0.744930,1000.000000,1000.000000
0.719720,0.010603,1.974234,1.974234,0.744890,0.744890,1000.000000,1000.000000
0.720721,0.010593,1.974338,1.974338,0.744851,0.744851,1000.000000,1000.000000
0.721722,0.010583,1.974442,1.974442,0.744812,0.744812,1000.000000,1000.000000
0.722723,0.010573,1.974547,1.974547,0.744773,0.744773,1000.000000,1000.000000
0.723724,0.010563,1.974651,1.974651,0.744733,0.744733,1000.000000,1000.000000
0.724725,0.010553,1.974756,1.974756,0.744694,0.744694,1000.000000,1000.000000
0.725726,0.010543,1.974861,1.974861,0.744654,0.744654,1000.000000,1000.000000
0.726727,0.010533,1.974966,1.974966,0.744614,0.744614,1000.000000,1000.000000
0.727728,0.010523,1.975071,1.975071,0.744575,0.744575,1000.000000,1000.000000
0.728729,0.010513,1.975177,1.975177,0.744535,0.744535,1000.000000,1000.000000
0.729730,0.010503,1.975283,1.975283,0.744495,0.744495,1000.000000,1000.000000
0.730731,0.010493,1.975388,1.975388,0.744455,0.744455,1000.000000,1000.000000
0.731732,0.010483,1.975494,1.975494,0.744415,0.744415,1000.000000,1000.000000
0.732733,0.010473,1.975601,1.975601,0.744375,0.744375,1000.000000,1000.000000
0.733734,0.010463,1.975707,1.975707,0.744335,0.744335,1000.000000,1000.000000
0.734735,0.010453,1.975814,1.975814,0.744295,0.744295,1000.000000,1000.000000
0.735736,0.010443,1.975921,1.975921,0.744255,0.744255,1000.000000,1000.000000
0.736737,0.010433,1.976028,1.976028,0.744214,0.744214,1000.000000,1000.000000
0.737738,0.010423,1.976135,1.976135,0.744174,0.744174,1000.000000,1000.000000
0.738739,0.010413,1.976242,1.976242,0.744134,0.744134,1000.000000,1000.000000
0.739740,0.010403,1.976350,1.976350,0.744093,0.744093,1000.000000,1000.000000
0.740741,0.010393,1.976458,1.976458,0.744053,0.744053,1000.000000,1000.000000
0.741742,0.010383,1.976566,1.976566,0.744012,0.744012,1000.000000,1000.000000
0.742743,0.010373,1.976674,1.976674,0.743971,0.743971,1000.000000,1000.000000
0.743744,0.010363,1.976782,1.976782,0.743930,0.743930,1000.000000,1000.000000
0.744745,0.010353,1.976891,1.976891,0.743889,0.743889,1000.000000,1000.000000
0.745746,0.010343,1.977000,1.977000,0.743849,0.743849,1000.000000,1000.000000
0.746747,0.010333,1.977109,1.977109,0.743808,0.743808,1000.000000,1000.000000
0.747748,0.010323,1.977218,1.977218,0.743766,0.743766,1000.000000,1000.000000
0.748749,0.010313,1.977327,1.977327,0.743725,0.743725,1000.000000,1000.000000
0.749750,0.010303,1.977437,1.977437,0.743684,0.743684,1000.000000,1000.000000
0.750751,0.010292,1.977546,1.977546,0.743643,0.743643,1000.000000,1000.000000
0.751752,0.010282,1.977656,1.977656,0.743601,0.743601,1000.000000,1000.000000
0.752753,0.010272,1.977767,1.977767,0.743560,0.743560,1000.000000,1000.000000
0.753754,0.010262,1.977877,1.977877,0.743519,0.743519,1000.000000,1000.000000
0.754755,0.010252,1.977988,1.977988,0.743477,0.743477,1000.000000,1000.000000
0.755756,0.010242,1.978099,1.978099,0.743435,0.743435,1000.000000,1000.000000
0.756757,0.010232,1.978210,1.978210,0.743394,0.743394,1000.000000,1000.000000
0.757758,0.010222,1.978321,1.978321,0.743352,0.743352,1000.000000,1000.000000
0.758759,0.010212,1.978432,1.978432,0.743310,0.743310,1000.000000,1000.000000
0.759760,0.010202,1.978544,1.978544,0.743268,0.743268,1000.000000,1000.000000
0.760761,0.010192,1.978656,1.978656,0.743226,0.743226,1000.000000,1000.000000
0.761762,0.010182,1.978768,1.978768,0.743184,0.743184,1000.000000,1000.000000
0.762763,0.010172,1.978880,1.978880,0.743142,0.743142,1000.000000,1000.000000
0.763764,0.010162,1.978992,1.978992,0.743099,0.743099,1000.000000,1000.000000
0.764765,0.010152,1.979105,1.979105,0.743057,0.743057,1000.000000,1000.000000
0.765766,0.010142,1.979218,1.979218,0.743015,0.743015,1000.000000,1000.000000
0.766767,0.010132,1.979331,1.979331,0.742972,0.742972,1000.000000,1000.000000
0.767768,0.010122,1.979444,1.979444,0.742930,0.742930,1000.000000,1000.000000
0.768769,0.010112,1.979558,1.979558,0.742887,0.742887,1000.000000,1000.000000
0.769770,0.010102,1.979672,1.979672,0.742844,0.742844,1000.000000,1000.000000
0.770771,0.010092,1.979786,1.979786,0.742802,0.742802,1000.000000,1000.000000
0.771772,0.010082,1.979900,1.979900,0.742759,0.742759,1000.000000,1000.000000
0.772773,0.010072,1.980014,1.980014,0.742716,0.742716,1000.000000,1000.000000
0.773774,0.010062,1.980129,1.980129,0.742673,0.742673,1000.000000,1000.000000
0.774775,0.010052,1.980244,1.980244,0.742630,0.742630,1000.000000,1000.000000
0.775776,0.010042,1.980359,1.980359,0.742587,0.742587,1000.000000,1000.000000
0.776777,0.010032,1.980474,1.980474,0.742544,0.742544,1000.000000,1000.000000
0.777778,0.010022,1.980589,1.980589,0.742500,0.742500,1000.000000,1000.000000
0.778779,0.010012,1.980705,1.980705,0.742457,0.742457,1000.000000,1000.000000
0.779780,0.010002,1.980821,1.980821,0.742414,0.742414,1000.000000,1000.000000
0.780781,0.009992,1.980937,1.980937,0.742370,0.742370,1000.000000,1000.000000
0.781782,0.009982,1.981053,1.981053,0.742326,0.742326,1000.000000,1000.000000
0.782783,0.009972,1.981170,1.981170,0.742283,0.742283,1000.000000,1000.000000
0.783784,0.009962,1.981287,1.981287,0.742239,0.742239,1000.000000,1000.000000
0.784785,0.009952,1.981404,1.981404,0.742195,0.742195,1000.000000,1000.000000
0.785786,0.009942,1.981521,1.981521,0.742151,0.742151,1000.000000,1000.000000
0.786787,0.009932,1.981639,1.981639,0.742107,0.742107,1000.000000,1000.000000
0.787788,0.009922,1.981756,1.981756,0.742063,0.742063,1000.000000,1000.000000
0.788789,0.009912,1.981874,1.981874,0.742019,0.742019,1000.000000,1000.000000
0.789790,0.009902,1.981992,1.981992,0.741975,0.741975,1000.000000,1000.000000
0.790791,0.009892,1.982111,1.982111,0.741930,0.741930,1000.000000,1000.000000
0.791792,0.009882,1.982229,1.982229,0.741886,0.741886,1000.000000,1000.000000
0.792793,0.009872,1.982348,1.982348,0.741842,0.741842,1000.000000,1000.000000
0.793794,0.009862,1.982467,1.982467,0.741797,0.741797,1000.000000,1000.000000
0.794795,0.009852,1.982586,1.982586,0.741752,0.741752,1000.000000,1000.000000
0.795796,0.009842,1.982706,1.982706,0.741708,0.741708,1000.000000,1000.000000
0.796797,0.009832,1.982826,1.982826,0.741663,0.741663,1000.000000,1000.000000
0.797798,0.009822,1.982945,1.982945,0.741618,0.741618,1000.000000,1000.000000
0.798799,0.009812,1.983066,1.983066,0.741573,0.741573,1000.000000,1000.000000
0.799800,0.009802,1.983186,1.983186,0.741528,0.741528,1000.000000,1000.000000
0.800801,0.009792,1.983307,1.983307,0.741483,0.741483,1000.000000,1000.000000
0.801802,0.009782,1.983428,1.983428,0.741438,0.741438,1000.000000,1000.000000
0.802803,0.009772,1.983549,1.983549,0.741393,0.741393,1000.000000,1000.000000
0.803804,0.009762,1.983670,1.983670,0.741347,0.741347,1000.000000,1000.000000
0.804805,0.009752,1.983792,1.983792,0.741302,0.741302,1000.000000,1000.000000
0.805806,0.009742,1.983914,1.983914,0.741256,0.741256,1000.000000,1000.000000
0.806807,0.009732,1.984036,1.984036,0.741211,0.741211,1000.000000,1000.000000
0.807808,0.009722,1.984158,1.984158,0.741165,0.741165,1000.000000,1000.000000
0.808809,0.009712,1.984280,1.984280,0.741119,0.741119,1000.000000,1000.000000
0.809810,0.009702,1.984403,1.984403,0.741073,0.741073,1000.000000,1000.000000
0.810811,0.009692,1.984526,1.984526,0.741027,0.741027,1000.000000,1000.000000
0.811812,0.009682,1.984650,1.984650,0.740981,0.740981,1000.000000,1000.000000
0.812813,0.009672,1.984773,1.984773,0.740935,0.740935,1000.000000,1000.000000
0.813814,0.009662,1.984897,1.984897,0.740889,0.740889,1000.000000,1000.000000
0.814815,0.009652,1.985021,1.985021,0.740843,0.740843,1000.000000,1000.000000
0.815816,0.009642,1.985145,1.985145,0.740796,0.740796,1000.000000,1000.000000
0.816817,0.009632,1.985269,1.985269,0.740750,0.740750,1000.000000,1000.000000
0.817818,0.009622,1.985394,1.985394,0.740703,0.740703,1000.000000,1000.000000
0.818819,0.009612,1.985519,1.985519,0.740657,0.740657,1000.000000,1000.000000
0.819820,0.009602,1.985644,1.985644,0.740610,0.740610,1000.000000,1000.000000
0.820821,0.009592,1.985770,1.985770,0.740563,0.740563,1000.000000,1000.000000
0.821822,0.009582,1.985896,1.985896,0.740516,0.740516,1000.000000,1000.000000
0.822823,0.009572,1.986021,1.986021,0.740469,0.740469,1000.000000,1000.000000
0.823824,0.009562,1.986148,1.986148,0.740422,0.740422,1000.000000,1000.000000
0.824825,0.009552,1.986274,1.986274,0.740375,0.740375,1000.000000,1000.000000
0.825826,0.009542,1.986401,1.986401,0.740328,0.740328,1000.000000,1000.000000
0.826827,0.009532,1.986528,1.986528,0.740281,0.740281,1000.000000,1000.000000
0.827828,0.009522,1.986655,1.986655,0.740233,0.740233,1000.000000,1000.000000
0.828829,0.009512,1.986782,1.986782,0.740186,0.740186,1000.000000,1000.000000
0.829830,0.009502,1.986910,1.986910,0.740138,0.740138,1000.000000,1000.000000
0.830831,0.009492,1.987038,1.987038,0.740091,0.740091,1000.000000,1000.000000
0.831832,0.009482,1.987166,1.987166,0.740043,0.740043,1000.000000,1000.000000
0.832833,0.009472,1.987295,1.987295,0.739995,0.739995,1000.000000,1000.000000
0.833834,0.009462,1.987424,1.987424,0.739947,0.739947,1000.000000,1000.000000
0.834835,0.009452,1.987553,1.987553,0.739899,0.739899,1000.000000,1000.000000
0.835836,0.009442,1.987682,1.987682,0.739851,0.739851,1000.000000,1000.000000
0.836837,0.009432,1.987811,1.987811,0.739803,0.739803,1000.000000,1000.000000
0.837838,0.009422,1.987941,1.987941,0.739754,0.739754,1000.000000,1000.000000
0.838839,0.009412,1.988071,1.988071,0.739706,0.739706,1000.000000,1000.000000
0.839840,0.009402,1.988201,1.988201,0.739658,0.739658,1000.000000,1000.000000
0.840841,0.009392,1.988332,1.988332,0.739609,0.739609,1000.000000,1000.000000
0.841842,0.009382,1.988463,1.988463,0.739560,0.739560,1000.000000,1000.000000
0.842843,0.009372,1.988594,1.988594,0.739512,0.739512,1000.000000,1000.000000
0.843844,0.009362,1.988725,1.988725,0.739463,0.739463,1000.000000,1000.000000
0.844845,0.009352,1.988857,1.988857,0.739414,0.739414,1000.000000,1000.000000
0.845846,0.009342,1.988989,1.988989,0.739365,0.739365,1000.000000,1000.000000
0.846847,0.009332,1.989121,1.989121,0.739316,0.739316,1000.000000,1000.000000
0.847848,0.009322,1.989253,1.989253,0.739266,0.739266,1000.000000,1000.000000
0.848849,0.009312,1.989386,1.989386,0.739217,0.739217,1000.000000,1000.000000
0.849850,0.009302,1.989519,1.989519,0.739168,0.739168,1000.000000,1000.000000
0.850851,0.009291,1.989652,1.989652,0.739118,0.739118,1000.000000,1000.000000
0.851852,0.009281,1.989786,1.989786,0.739069,0.739069,1000.000000,1000.000000
0.852853,0.009271,1.989919,1.989919,0.739019,0.739019,1000.000000,1000.000000
0.853854,0.009261,1.990053,1.990053,0.738969,0.738969,1000.000000,1000.000000
0.854855,0.009251,1.990188,1.990188,0.738919,0.738919,1000.000000,1000.000000
0.855856,0.009241,1.990322,1.990322,0.738869,0.738869,1000.000000,1000.000000
0.856857,0.009231,1.990457,1.990457,0.738819,0.738819,1000.000000,1000.000000
0.857858,0.009221,1.990592,1.990592,0.738769,0.738769,1000.000000,1000.000000
0.858859,0.009211,1.990728,1.990728,0.738719,0.738719,1000.000000,1000.000000
0.859860,0.009201,1.990863,1.990863,0.738669,0.738669,1000.000000,1000.000000
0.860861,0.009191,1.990999,1.990999,0.738618,0.738618,1000.000000,1000.000000
0.861862,0.009181,1.991136,1.991136,0.738568,0.738568,1000.000000,1000.000000
0.862863,0.009171,1.991272,1.991272,0.738517,0.738517,1000.000000,1000.000000
0.863864,0.009161,1.991409,1.991409,0.738466,0.738466,1000.000000,1000.000000
0.864865,0.009151,1.991546,1.991546,0.738415,0.738415,1000.000000,1000.000000
0.865866,0.009141,1.991683,1.991683,0.738364,0.738364,1000.000000,1000.000000
0.866867,0.009131,1.991821,1.991821,0.738313,0.738313,1000.000000,1000.000000
0.867868,0.009121,1.991959,1.991959,0.738262,0.738262,1000.000000,1000.000000
0.868869,0.009111,1.992097,1.992097,0.738211,0.738211,1000.000000,1000.000000
0.869870,0.009101,1.992236,1.992236,0.738160,0.738160,1000.000000,1000.000000
0.870871,0.009091,1.992375,1.992375,0.738108,0.738108,1000.000000,1000.000000
0.871872,0.009081,1.992514,1.992514,0.738057,0.738057,1000.000000,1000.000000
0.872873,0.009071,1.992653,1.992653,0.738005,0.738005,1000.000000,1000.000000
0.873874,0.009061,1.992793,1.992793,0.737953,0.737953,1000.000000,1000.000000
0.874875,0.009051,1.992933,1.992933,0.737902,0.737902,1000.000000,1000.000000
0.875876,0.009041,1.993073,1.993073,0.737850,0.737850,1000.000000,1000.000000
0.876877,0.009031,1.993213,1.993213,0.737798,0.737798,1000.000000,1000.000000
0.877878,0.009021,1.993354,1.993354,0.737746,0.737746,1000.000000,1000.000000
0.878879,0.009011,1.993495,1.993495,0.737693,0.737693,1000.000000,1000.000000
0.879880,0.009001,1.993637,1.993637,0.737641,0.737641,1000.000000,1000.000000
0.880881,0.008991,1.993779,1.993779,0.737589,0.737589,1000.000000,1000.000000
0.881882,0.008981,1.993921,1.993921,0.737536,0.737536,1000.000000,1000.000000
0.882883,0.008971,1.994063,1.994063,0.737483,0.737483,1000.000000,1000.000000
0.883884,0.008961,1.994206,1.994206,0.737431,0.737431,1000.000000,1000.000000
0.884885,0.008951,1.994348,1.994348,0.737378,0.737378,1000.000000,1000.000000
0.885886,0.008941,1.994492,1.994492,0.737325,0.737325,1000.000000,1000.000000
0.886887,0.008931,1.994635,1.994635,0.737272,0.737272,1000.000000,1000.000000
0.887888,0.008921,1.994779,1.994779,0.737219,0.737219,1000.000000,1000.000000
0.888889,0.008911,1.994923,1.994923,0.737165,0.737165,1000.000000,1000.000000
0.889890,0.008901,1.995068,1.995068,0.737112,0.737112,1000.000000,1000.000000
0.890891,0.008891,1.995212,1.995212,0.737059,0.737059,1000.000000,1000.000000
0.891892,0.008881,1.995357,1.995357,0.737005,0.737005,1000.000000,1000.000000
0.892893,0.008871,1.995503,1.995503,0.736951,0.736951,1000.000000,1000.000000
0.893894,0.008861,1.995648,1.995648,0.736897,0.736897,1000.000000,1000.000000
0.894895,0.008851,1.995794,1.995794,0.736844,0.736844,1000.000000,1000.000000
0.895896,0.008841,1.995941,1.995941,0.736790,0.736790,1000.000000,1000.000000
0.896897,0.008831,1.996087,1.996087,0.736735,0.736735,1000.000000,1000.000000
0.897898,0.008821,1.996234,1.996234,0.736681,0.736681,1000.000000,1000.000000
0.898899,0.008811,1.996381,1.996381,0.736627,0.736627,1000.000000,1000.000000
0.899900,0.008801,1.996529,1.996529,0.736572,0.736572,1000.000000,1000.000000
0.900901,0.008791,1.996677,1.996677,0.736518,0.736518,1000.000000,1000.000000
0.901902,0.008781,1.996825,1.996825,0.736463,0.736463,1000.000000,1000.000000
0.902903,0.008771,1.996974,1.996974,0.736408,0.736408,1000.000000,1000.000000
0.903904,0.008761,1.997122,1.997122,0.736354,0.736354,1000.000000,1000.000000
0.904905,0.008751,1.997271,1.997271,0.736299,0.736299,1000.000000,1000.000000
0.905906,0.008741,1.997421,1.997421,0.736244,0.736244,1000.000000,1000.000000
0.906907,0.008731,1.997571,1.997571,0.736188,0.736188,1000.000000,1000.000000
0.907908,0.008721,1.997721,1.997721,0.736133,0.736133,1000.000000,1000.000000
0.908909,0.008711,1.997871,1.997871,0.736078,0.736078,1000.000000,1000.000000
0.909910,0.008701,1.998022,1.998022,0.736022,0.736022,1000.000000,1000.000000
0.910911,0.008691,1.998173,1.998173,0.735966,0.735966,1000.000000,1000.000000
0.911912,0.008681,1.998325,1.998325,0.735911,0.735911,1000.000000,1000.000000
0.912913,0.008671,1.998476,1.998476,0.735855,0.735855,1000.000000,1000.000000
0.913914,0.008661,1.998628,1.998628,0.735799,0.735799,1000.000000,1000.000000
0.914915,0.008651,1.998781,1.998781,0.735743,0.735743,1000.000000,1000.000000
0.915916,0.008641,1.998933,1.998933,0.735686,0.735686,1000.000000,1000.000000
0.916917,0.008631,1.999086,1.999086,0.735630,0.735630,1000.000000,1000.000000
0.917918,0.008621,1.999240,1.999240,0.735574,0.735574,1000.000000,1000.000000
0.918919,0.008611,1.999394,1.999394,0.735517,0.735517,1000.000000,1000.000000
0.919920,0.008601,1.999548,1.999548,0.735460,0.735460,1000.000000,1000.000000
0.920921,0.008591,1.999702,1.999702,0.735404,0.735404,1000.000000,1000.000000
0.921922,0.008581,1.999857,1.999857,0.735347,0.735347,1000.000000,1000.000000
0.922923,0.008571,2.000012,2.000012,0.735290,0.735290,1000.000000,1000.000000
0.923924,0.008561,2.000167,2.000167,0.735233,0.735233,1000.000000,1000.000000
0.924925,0.008551,2.000323,2.000323,0.735175,0.735175,1000.000000,1000.000000
0.925926,0.008541,2.000479,2.000479,0.735118,0.735118,1000.000000,1000.000000
0.926927,0.008531,2.000636,2.000636,0.735060,0.735060,1000.000000,1000.000000
0.927928,0.008521,2.000792,2.000792,0.735003,0.735003,1000.000000,1000.000000
0.928929,0.008511,2.000950,2.000950,0.734945,0.734945,1000.000000,1000.000000
0.929930,0.008501,2.001107,2.001107,0.734887,0.734887,1000.000000,1000.000000
0.930931,0.008491,2.001265,2.001265,0.734829,0.734829,1000.000000,1000.000000
0.931932,0.008481,2.001423,2.001423,0.734771,0.734771,1000.000000,1000.000000
0.932933,0.008471,2.001582,2.001582,0.734713,0.734713,1000.000000,1000.000000
0.933934,0.008461,2.001741,2.001741,0.734655,0.734655,1000.000000,1000.000000
0.934935,0.008451,2.001900,2.001900,0.734596,0.734596,1000.000000,1000.000000
0.935936,0.008441,2.002059,2.002059,0.734538,0.734538,1000.000000,1000.000000
0.936937,0.008431,2.002219,2.002219,0.734479,0.734479,1000.000000,1000.000000
0.937938,0.008421,2.002380,2.002380,0.734420,0.734420,1000.000000,1000.000000
0.938939,0.008411,2.002540,2.002540,0.734361,0.734361,1000.000000,1000.000000
0.939940,0.008401,2.002701,2.002701,0.734302,0.734302,1000.000000,1000.000000
0.940941,0.008391,2.002863,2.002863,0.734243,0.734243,1000.000000,1000.000000
0.941942,0.008381,2.003025,2.003025,0.734184,0.734184,1000.000000,1000.000000
0.942943,0.008371,2.003187,2.003187,0.734124,0.734124,1000.000000,1000.000000
0.943944,0.008361,2.003349,2.003349,0.734065,0.734065,1000.000000,1000.000000
0.944945,0.008351,2.003512,2.003512,0.734005,0.734005,1000.000000,1000.000000
0.945946,0.008341,2.003675,2.003675,0.733945,0.733945,1000.000000,1000.000000
0.946947,0.008331,2.003839,2.003839,0.733885,0.733885,1000.000000,1000.000000
0.947948,0.008321,2.004003,2.004003,0.733825,0.733825,1000.000000,1000.000000
0.948949,0.008311,2.004167,2.004167,0.733765,0.733765,1000.000000,1000.000000
0.949950,0.008301,2.004332,2.004332,0.733705,0.733705,1000.000000,1000.000000
0.950951,0.008290,2.004497,2.004497,0.733645,0.733645,1000.000000,1000.000000
0.951952,0.008280,2.004662,2.004662,0.733584,0.733584,1000.000000,1000.000000
0.952953,0.008270,2.004828,2.004828,0.733523,0.733523,1000.000000,1000.000000
0.953954,0.008260,2.004994,2.004994,0.733463,0.733463,1000.000000,1000.000000
0.954955,0.008250,2.005161,2.005161,0.733402,0.733402,1000.000000,1000.000000
0.955956,0.008240,2.005328,2.005328,0.733341,0.733341,1000.000000,1000.000000
0.956957,0.008230,2.005495,2.005495,0.733279,0.733279,1000.000000,1000.000000
0.957958,0.008220,2.005663,2.005663,0.733218,0.733218,1000.000000,1000.000000
0.958959,0.008210,2.005831,2.005831,0.733157,0.733157,1000.000000,1000.000000
0.959960,0.008200,2.005999,2.005999,0.733095,0.733095,1000.000000,1000.000000
0.960961,0.008190,2.006168,2.006168,0.733033,0.733033,1000.000000,1000.000000
0.961962,0.008180,2.006338,2.006338,0.732971,0.732971,1000.000000,1000.000000
0.962963,0.008170,2.006507,2.006507,0.732910,0.732910,1000.000000,1000.000000
0.963964,0.008160,2.006677,2.006677,0.732847,0.732847,1000.000000,1000.000000
0.964965,0.008150,2.006848,2.006848,0.732785,0.732785,1000.000000,1000.000000
0.965966,0.008140,2.007019,2.007019,0.732723,0.732723,1000.000000,1000.000000
0.966967,0.008130,2.007190,2.007190,0.732660,0.732660,1000.000000,1000.000000
0.967968,0.008120,2.007361,2.007361,0.732598,0.732598,1000.000000,1000.000000
0.968969,0.008110,2.007533,2.007533,0.732535,0.732535,1000.000000,1000.000000
0.969970,0.008100,2.007706,2.007706,0.732472,0.732472,1000.000000,1000.000000
0.970971,0.008090,2.007879,2.007879,0.732409,0.732409,1000.000000,1000.000000
0.971972,0.008080,2.008052,2.008052,0.732346,0.732346,1000.000000,1000.000000
0.972973,0.008070,2.008225,2.008225,0.732282,0.732282,1000.000000,1000.000000
0.973974,0.008060,2.008399,2.008399,0.732219,0.732219,1000.000000,1000.000000
0.974975,0.008050,2.008574,2.008574,0.732155,0.732155,1000.000000,1000.000000
0.975976,0.008040,2.008749,2.008749,0.732092,0.732092,1000.000000,1000.000000
0.976977,0.008030,2.008924,2.008924,0.732028,0.732028,1000.000000,1000.000000
0.977978,0.008020,2.009100,2.009100,0.731964,0.731964,1000.000000,1000.000000
0.978979,0.008010,2.009276,2.009276,0.731900,0.731900,1000.000000,1000.000000
0.979980,0.008000,2.009452,2.009452,0.731835,0.731835,1000.000000,1000.000000
0.980981,0.007990,2.009629,2.009629,0.731771,0.731771,1000.000000,1000.000000
0.981982,0.007980,2.009806,2.009806,0.731706,0.731706,1000.000000,1000.000000
0.982983,0.007970,2.009984,2.009984,0.731642,0.731642,1000.000000,1000.000000
0.983984,0.007960,2.010162,2.010162,0.731577,0.731577,1000.000000,1000.000000
0.984985,0.007950,2.010341,2.010341,0.731512,0.731512,1000.000000,1000.000000
0.985986,0.007940,2.010520,2.010520,0.731447,0.731447,1000.000000,1000.000000
0.986987,0.007930,2.010699,2.010699,0.731382,0.731382,1000.000000,1000.000000
0.987988,0.007920,2.010879,2.010879,0.731316,0.731316,1000.000000,1000.000000
